,Substance,x,G,T,Liquid density,Gas density,Lquid viscosity,Gas viscosity,Simplex density,Simplex viscosity,jl,jg,Re liquid,Re gas,fi,alpha,Pred,B,DpDz
36,CO2,0.6877551020408164,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.08702763321378543,5.590120502631877,809.2401887349857,24890.141448271363,0.91613001534081,4761.836157016961,0.19256120354572445,3.042576510486931e-05,32273.409036991543
37,CO2,0.7040816326530612,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.08247716873201888,5.722823659964385,766.9269762521108,25442.742446761793,0.9188875909935718,4927.345415019774,0.19256120354572445,2.9403765349925278e-05,32700.917726072013
38,CO2,0.7204081632653062,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.0779267042502523,5.855526817296893,724.6137637692354,25993.972991409126,0.9216289832192437,5103.422717433805,0.19256120354572445,2.838928233131432e-05,33096.048416043704
39,CO2,0.7367346938775511,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.07337623976848574,5.988229974629401,682.3005512863604,26543.748301403717,0.9243616998802227,5291.639865184691,0.19256120354572445,2.737951033563295e-05,33455.900890610166
40,CO2,0.753061224489796,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.06882577528671921,6.120933131961908,639.9873388034856,27091.967573273098,0.9270938025682743,5493.913843372797,0.19256120354572445,2.6371456217144837e-05,33777.150915954284
41,CO2,0.7693877551020408,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.06427531080495265,6.253636289294415,597.6741263206104,27638.510299949343,0.92983411911921,5712.613137835481,0.19256120354572445,2.536186240613658e-05,34055.951482374854
42,CO2,0.7857142857142857,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.059724846323186094,6.3863394466269225,555.3609138377354,28183.231339673166,0.9325925199927781,5950.707279452818,0.19256120354572445,2.4347107255894788e-05,34287.80179421249
43,CO2,0.8020408163265307,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.05517438184141951,6.519042603959431,513.0477013548601,28725.95427064824,0.935380282818131,6211.981653162414,0.19256120354572445,2.332307409625307e-05,34467.372127405324
44,CO2,0.8183673469387756,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.05062391735965296,6.651745761291938,470.7344888719851,29266.46195201245,0.9382106064804472,6501.356224288676,0.19256120354572445,2.2284966918133064e-05,34588.257251799805
45,CO2,0.8346938775510204,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.0460734528778864,6.784448918624444,428.42127638911006,29804.483386680746,0.9410993186779817,6825.3694370204885,0.19256120354572445,2.1227057336330482e-05,34642.63541477553
46,CO2,0.8510204081632654,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.04152298839611982,6.917152075956953,386.1080639062348,30339.674097460396,0.9440659347789498,7192.945389843489,0.19256120354572445,2.0142306180420496e-05,34620.762802773024
47,CO2,0.8673469387755103,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.03697252391435327,7.04985523328946,343.7948514233598,30871.586468914153,0.9471352574082219,7616.65907611706,0.19256120354572445,1.902179248583778e-05,34510.21459133394
48,CO2,0.8836734693877552,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.03242205943258672,7.182558390621968,301.4816389404848,31399.622518342538,0.950339932598807,8114.938879652292,0.19256120354572445,1.785380155413808e-05,34294.68460092193
49,CO2,0.9,300,-30,1076.3646663542372,36.90913827619719,0.00016437187423741894,1.2298085247624724e-05,0.03429055173393271,0.07481867141005738,0.02787159495082017,7.315261547954474,259.16842645760977,31922.954689158,0.953724755945369,8716.158428095237,0.19256120354572445,1.6622289461176434e-05,33951.985947843954
